"X1","X2","X3","X4","X5","group"
-1.65245790446372,0.119294479462397,0.933861920093422,-0.093439858458909,-0.578191721183759,"1"
-0.209048567505543,-0.651082152718206,-0.11247273828933,-0.881031803628039,-0.0326793258200188,"1"
-0.489098043335907,-1.32182928909783,0.579588413609564,2.69459559361836,0.655209047083689,"1"
-0.82680450524463,1.46579027612296,2.35907933553816,-1.53602729793607,0.0667015993298155,"1"
-1.40920470022207,0.0230148850667141,0.827768442742614,0.438056786883457,-1.13803165434836,"1"
-0.535151043966794,0.160421286348377,0.693969187905806,1.62256802376169,0.434466567913954,"1"
-0.505273051341745,-1.08598707410581,0.344830318195074,-0.808708690265711,-0.555985586832721,"1"
-0.687508873140503,-2.48067356184856,-1.63393377737983,-0.35495061642404,-1.34435354637869,"1"
1.30805780170973,-0.655949258893109,0.0814350303185096,0.224439302456079,0.38241336226997,"1"
0.320907887193842,0.194232178970868,1.83909230157429,-0.458492645081448,2.29492285972234,"1"
0.272491018744415,0.0424639051914513,0.189122372701606,-0.186832847832198,-0.143698922459603,"1"
1.52580973708473,0.432030066022212,-1.12130810527936,0.489045033068292,1.34364880128976,"1"
0.361869793396299,-0.672283405687262,-0.640301548211448,-0.354985585279492,-1.28781962721289,"1"
-1.79096625544601,-0.535154447937012,2.32648959996972,0.686375836041998,0.117179832952916,"1"
1.11621416829794,1.15754306159757,-0.737696772707664,-0.202080172595609,-0.597923590595355,"1"
0.330126513222811,0.954513234732986,-0.85599071739591,-1.33750996197941,-0.487065712159796,"1"
0.701756814370938,-0.5608839297646,-1.27628538778927,1.36154479242832,0.520969536619113,"1"
-0.363190438631036,-0.502237722747821,-0.280263727873991,1.14100016265476,0.411789333711108,"1"
0.28770775209244,0.142996564382953,0.888639704082481,-1.61187109848876,0.0333330655590793,"1"
0.541718684125716,-1.64893742702083,1.19236876385161,-0.322522519510148,0.300399439215825,"1"
1.32340896158633,-2.64989953358837,-0.251989633470404,-2.43011867844541,0.843842493992244,"1"
2.04790285212656,0.194498485657266,-1.73945364412281,-1.05051718916072,-0.44408372016351,"1"
0.773571125101458,-0.123886262176772,0.777054144584525,-0.400373612378504,-0.351431516240344,"1"
-0.699670543613416,-0.218922795750301,-1.68511543174487,-1.50939926738366,0.588008864991796,"1"
1.29690498654263,1.01548592413506,-0.0319666948260981,-0.556642367513134,-1.58589067366484,"1"
-0.0630587314807707,-2.2534896083297,-0.801492829281332,1.0069292910748,-1.07900700408285,"1"
-1.79594334694632,-0.667024488806065,-2.64756699070452,-1.06695286984896,-0.578385401840266,"1"
-0.481979484836108,0.322699089198249,-0.473837414598535,1.35791578133828,0.662056375023473,"1"
-0.880483351335497,-0.981209061502531,-0.616571894918349,-0.859694270896051,-0.43506354789433,"1"
0.931236221721772,-0.191946356173051,1.14886841709424,-0.435650874889019,-0.755523888859571,"1"
-1.5916712482707,-0.322178170875304,1.30860602420172,-0.689919788704667,-1.7258301850665,"1"
2.08185865103945,0.0631516018647865,-0.284267542109442,0.60189920953583,-1.13652230958439,"1"
0.902012838747701,0.3753090125295,1.03842691087949,-0.663169754764677,-0.25685262634325,"1"
0.30946466605502,-1.15765533878322,-0.773204188556498,0.135848242105906,-0.100220499695429,"1"
-0.221415040755387,0.459985433931412,0.492700928301814,-0.953240352362613,-0.997040891844663,"1"
-0.808090032621651,0.658434872698676,-1.18182446467729,0.746342031487211,-0.0942373419208313,"1"
1.02832015088928,-0.650701190035026,0.465715442403951,-2.95289901169806,-1.93931052951073,"1"
-0.526410160152667,-2.00868906194658,2.29589928278745,0.309540342931105,-0.371500575306888,"1"
1.39879013952117,0.826328415638238,0.205212834042884,0.354454727204043,-0.526038408268024,"1"
-0.352358996846301,-0.169351905480114,0.219816684475607,-0.183219185005978,0.0223411826344194,"1"
2.70402033346635,-1.85100793574382,0.865714424573216,0.7442973796211,-0.293882698012879,"1"
-0.0225876643298836,-0.393812487882247,-0.318630307260133,-0.908931991696301,0.7056567694925,"1"
-0.553975297924062,0.539461369027277,-0.588495269911848,1.82777291816578,-0.738842896289941,"1"
0.135411892939999,0.446697687933516,-1.34057042614458,0.279682384805384,0.210089219601509,"1"
0.0298892215638457,0.302720700554929,0.853744448333627,-1.96652525641403,0.153257495563279,"1"
2.31920501398469,0.512628793763463,2.26996825301306,0.634095086675563,-1.57406353317995,"1"
-0.0305074211251517,-0.484616416969032,0.100960084544447,-0.0407605158569532,0.276769049708512,"1"
0.116185449716945,0.360472771553584,0.513298011970374,-0.62205929230847,-0.134196779632972,"1"
-0.0199003919273103,-1.41422810046231,0.183855406289035,-0.740690608828069,1.15514486492037,"1"
-0.360184251145996,-1.06632011637501,0.0963087338097377,0.397940306339468,-0.458221388984453,"1"
-1.17457907771363,0.180270396173265,-1.25423667402878,0.792445356211495,-1.35747715423828,"1"
-0.785656869303876,1.29682150241207,1.34273611842847,0.283469437067562,-1.50539807397921,"1"
0.36725136958377,1.49285000558213,-0.829356429922177,-0.683397733521416,1.35698767558201,"1"
-0.166742824294487,-0.725270058257138,1.10701925145584,-0.837766974969746,0.52107554044034,"1"
0.00405563252414972,1.03942570082975,-0.558531447112167,-0.393688394062666,0.929366937490063,"1"
0.852098502055289,-0.383033969515032,2.15526538938652,2.14879273512358,-0.842459254695218,"1"
-0.574721321385191,-0.564433538256266,-0.399008949773208,0.0265540841729864,0.1466027426184,"1"
0.584457825550551,0.984059016873607,1.29484713346111,-0.7560088779656,0.417399394548278,"1"
-0.615051321912386,0.232179925188391,1.57334592513638,-0.0210427331328321,-0.578654912643629,"1"
-0.371556619558499,-0.989140266263596,1.4189365534715,-1.12138973455883,-0.704290517486059,"1"
0.783510197671121,0.687415645805213,-0.534381748198694,-0.870158086039955,0.391985100243689,"1"
0.0106340562615594,-0.782075881061694,-1.09339098950199,0.333523249101661,-0.320795600255895,"1"
0.327981404464894,-1.09090833513272,-0.377219916157443,-1.38695920132671,-1.89089643105772,"1"
-0.568408299994845,1.10292296455711,-2.10961043273089,-1.18394846419341,-0.0516697776992931,"1"
-0.250221633801347,-0.854073331315154,0.70741621952041,2.14325322339145,-0.133130102799241,"1"
-0.806473675395153,1.02263416566298,-0.806871621831748,-0.217751130334182,-1.04344818182452,"1"
-0.479832615408297,-0.197721084546371,0.247747562653204,0.217888085031315,-1.25206845692191,"1"
1.1265113618712,-0.266414170913335,-0.387677784282269,-1.53581050193593,1.39892745550064,"1"
0.264654788182136,0.225864824455732,-0.921646130887065,-0.674194852085506,-0.433574396088349,"1"
0.393548895155195,0.676155648680496,0.861502224878337,0.0710231390183187,0.683737759197589,"1"
0.657416250835716,0.370012157488779,1.04025403052798,1.38961632954859,0.0462250968436571,"1"
1.53675791316999,-0.139128666557954,0.0383422692723725,-1.15834537342255,-1.26360540692385,"1"
-0.0830067773859431,-0.544814749023045,-0.161594087967889,-0.430836435420986,0.658992740286112,"1"
-0.92238720823362,-2.03175265877034,-0.210786204559856,1.68505557321944,1.89303333423637,"1"
0.726778334075468,0.371959146031844,0.896195464270299,1.86113480135873,1.18621621543214,"1"
0.345159283495382,-0.62826508711325,-0.658666881430243,0.992428378349104,1.89204442440885,"1"
-1.1856304384765,1.4392148874155,-0.329961437403352,-1.39639017841125,0.694235139772768,"1"
1.06164807003345,-0.443271235977389,-0.424949056567519,-2.33380014302393,0.672966737292047,"1"
-1.34362363617357,0.911157593896269,-0.625655841120298,-1.71100553214184,0.442765926397761,"1"
0.583453980361792,-0.21413349895388,-1.24546464034095,0.615513687390106,0.0330592080251454,"1"
0.257652370840072,0.149502752508564,0.462647467935551,-0.24942096394865,-0.0672729407586102,"1"
-0.488108251853914,0.771387303667676,0.109280228216356,0.449041220123857,-2.04606654295678,"1"
0.752559847167921,0.106289152400638,-0.746905698764604,1.86453089139382,1.58309108769309,"1"
-0.878033802005197,-6.53153778251046,-3.93701679193663,4.54631808901355,3.62299705640904,"2"
-2.49930787628175,-7.48097128634372,-6.35314559737369,5.49483706536121,0.678668192242402,"2"
-2.03780063846535,-5.69724423989171,-7.27576567152034,5.76388679930633,-1.17614732776759,"2"
-1.24520694698727,-5.52787267728179,-6.17286084165151,4.92370581956658,1.03394008414924,"2"
-2.05191057186271,-5.8732827323889,-5.33499429963039,4.92394298171291,0.577151938858512,"2"
-1.93503408342294,-6.10332369128307,-5.55877509672227,6.60020456635354,2.77927862020888,"2"
-3.34352602736731,-6.64692047808248,-4.89473440212589,3.80224699702427,0.9883852365874,"2"
-3.12246253444758,-6.39021902395003,-5.32291769656536,6.01924462649774,-0.537507010171754,"2"
-1.75283406737598,-6.97950780457535,-5.59666801113205,4.4360862297816,2.24259077247601,"2"
-3.70011755389207,-6.15581129979726,-4.39995124702308,5.19637445150384,1.67863556461174,"2"
-3.50777259203134,-7.62940884439245,-2.96024941745706,5.03276239519705,2.89075136858749,"2"
-2.72430332501327,-2.40389897817326,-3.93706810418635,4.29483244216095,0.112809191229944,"2"
-0.23669998735721,-8.72629881778391,-3.75636691956825,4.9510794791356,2.58698304459547,"2"
-2.34929941966012,-6.67849234848478,-5.04699992243121,5.2205775500692,-0.771150613341141,"2"
-2.14407185720463,-7.29199561079103,-4.88297071197929,3.64221401031181,0.8576255527295,"2"
-5.29437089997572,-5.76923195488387,-5.45862190361611,5.14263046583458,3.05823561402273,"2"
-3.1687544694655,-5.98728183641436,-5.66401182840764,4.81639088048773,2.70444320990118,"2"
-1.89744050116053,-4.62150532129447,-3.01546187642305,4.92909295514161,0.840363657619258,"2"
-2.82749989950883,-5.05732812288927,-4.55752112304979,4.20332606452724,0.710165689517472,"2"
-4.49887509159496,-5.85306851030396,-4.27316812292402,6.19172102312622,0.0771426804436095,"2"
-2.80592334532903,-5.10441183574883,-5.75754339498423,5.84775314018114,0.667400757459192,"2"
-1.57938672383805,-5.637115788185,-5.26845409537248,5.04204385755874,0.284262651309834,"2"
-2.13680500500146,-4.87602523544345,-5.4876662599867,5.91696685045434,1.62983170680812,"2"
-3.2956882420873,-5.43997835614198,-5.58012347040811,6.02102667455961,1.10216525272617,"2"
-2.614019711285,-6.3686093815039,-4.36894578456436,3.98100783062463,2.04803120302243,"2"
-3.48181366312522,-6.79008954865348,-4.27846160288271,5.24895997739827,2.32392978349161,"2"
-4.92321811783139,-6.58080810534783,-4.27917422813221,5.27728976888757,1.56589285593277,"2"
