"X1","X2","group"
0.260148440545724,-2.64570768308867,"1"
-0.758184334431775,0.256640926141582,"2"
0.378558407911431,-0.173209287532186,"1"
1.37544527841661,1.22682950302479,"2"
0.0959897950049128,-0.50534097432128,"2"
-0.952646763689872,-1.52959421207393,"1"
0.124651046009853,-0.340982572234022,"2"
2.14232526527449,0.147114488606528,"2"
0.315130568909008,0.220346218177069,"1"
-0.0496807822346913,0.300860651447424,"1"
0.948713589267532,-0.0569256044544455,"2"
-2.88869014592994,1.47513671520146,"2"
3.38595036844718,-0.3399870172565,"2"
-1.07114931041472,0.646920421045703,"2"
0.160148774315284,0.306119976787972,"2"
0.66159533057162,0.281835806562296,"1"
2.27935721501016,0.801280292155533,"2"
-0.769347377158879,1.04976500050877,"2"
1.34870358170415,-0.560191557087372,"2"
-1.44154948074685,1.04013574024874,"1"
0.1560694816383,-0.774068643761855,"2"
0.983091527615869,-0.556905964541315,"2"
-1.44154948074685,1.11623057956142,"2"
0.0649967180993772,-0.892218044744558,"2"
1.72412566694849,-0.621748954088693,"2"
-0.000478536167520646,-0.618081895433074,"1"
1.05255073499681,-0.0025239167065378,"1"
-0.908529358831477,-0.62213231713485,"2"
-0.84083373589647,0.160947129405253,"2"
-0.753509442263011,1.30088864645057,"1"
-1.09250611662617,0.117043872357861,"1"
-0.456321574024607,0.460435540002541,"2"
0.0649967180993772,-0.50534097432128,"2"
0.822648439570705,-1.09312151064821,"2"
0.676671548726558,-0.0880417006974982,"1"
-1.62553503974386,1.47513671520146,"2"
-0.124802194905624,-0.571541048229095,"2"
1.84943347774684,-0.254625312456496,"2"
-2.88869014592994,-2.06058348048619,"1"
1.30791303142841,0.00438098395521671,"2"
-0.0496807822346913,-1.11676579928264,"1"
-1.16239454054976,-0.405916298206996,"2"
-0.0794377424387995,-1.11676579928264,"2"
0.169862008563719,-0.650439906184752,"1"
1.72412566694849,-1.17015106414883,"1"
-0.348487796565981,0.54519582814272,"2"
0.0936849017383377,-0.205872369091205,"1"
-0.0310612895731413,0.22410202633037,"1"
1.68021447931352,-1.17015106414883,"1"
0.113209581747413,-0.0343756978066359,"2"
1.01021049864284,-0.10631491357471,"1"
0.791660332879147,-0.250569276854557,"2"
0.176055030427774,-0.231080029949297,"2"
0.948713589267532,-0.556905964541315,"2"
0.65384036977652,-1.466983563966,"2"
-1.62553503974386,0.799434136769158,"2"
3.35212350221422,-1.09401951324997,"2"
-0.773309315732042,-1.39013221312596,"2"
1.72412566694849,-0.621748954088693,"2"
2.0934771141284,-0.755020270222099,"1"
-0.81990365587168,-1.39013221312596,"2"
1.63833100956389,-0.621748954088693,"2"
-0.531412743955606,-1.6517891203358,"1"
-0.0310612895731413,-0.618081895433074,"1"
-0.456321574024607,1.05311859969539,"2"
0.863612711120954,-1.49111927224032,"1"
0.42661987259528,-0.416266241598099,"2"
-0.823691038534658,-1.18437278226637,"1"
0.202948002246666,0.0508594509699509,"1"
-0.528504682556062,2.08213050961855,"1"
1.76743160541289,-0.254625312456496,"2"
-0.158467754375664,0.516543693744712,"2"
-0.952646763689872,-1.39013221312596,"2"
-0.652130237209693,0.583490894716393,"2"
-0.58050973708433,0.511371505008244,"2"
1.20500839282651,-0.10631491357471,"1"
-1.59429307674612,-1.03943534013308,"1"
-1.62553503974386,-0.572404295140829,"1"
1.84943347774684,-0.349318437381766,"2"
2.17185045309183,0.50779576992949,"2"
2.14232526527449,-0.755020270222099,"2"
1.10437140633564,-1.19168321223018,"1"
1.98806937989651,-1.19955251430165,"1"
0.822648439570705,-1.06515624567238,"2"
-1.81200288863804,-0.0824167925070421,"1"
-0.528504682556062,1.02336138329431,"2"
-1.62553503974386,-2.06058348048619,"1"
0.381058296786746,1.4491691293703,"1"
0.873847797837518,0.0397461908146258,"1"
-0.71902986708264,-0.203043162532415,"1"
1.43116896742813,0.689254848084285,"2"
1.20500839282651,-1.19168321223018,"1"
1.76743160541289,-0.776361987738656,"2"
-2.88869014592994,0.872870360077984,"2"
-0.659434581446387,-0.109484071579535,"2"
-1.17935848683024,-0.436241151507959,"1"
0.0155444853426746,-0.0554295712165925,"1"
-0.361131785053598,-0.344691442155277,"2"
0.676671548726558,-1.56105782187296,"2"
-2.88869014592994,0.309495462172605,"1"
-0.506630558298935,0.396446177317851,"2"
-0.701748017917804,-0.109484071579535,"2"
0.140987167172596,-0.0397395948725962,"2"
1.98806937989651,-0.3399870172565,"2"
0.217591669847597,0.0508594509699509,"1"
0.260148440545724,-0.616943244067668,"2"
-0.528504682556062,1.22010608819589,"2"
-0.158467754375664,-1.54364371402678,"2"
-0.716767063176006,-1.16863277984163,"1"
0.630705519315316,0.675802535330963,"2"
-0.295953574435641,0.524022218697572,"2"
1.91443556055998,-1.71777026823565,"1"
-1.07114931041472,-0.451796076079269,"2"
-0.194354000656155,0.91748742930403,"2"
0.325212392000434,1.4491691293703,"1"
-0.418873152678627,-0.817988459783232,"2"
1.01021049864284,0.00438098395521671,"2"
0.893577320429835,1.12156833832247,"1"
-1.44154948074685,-0.639449403995149,"1"
0.116506297623983,-0.0343756978066359,"2"
0.321450124331543,-0.0376451826417829,"2"
1.4424342056225,1.844657624338,"1"
-0.158467754375664,1.41190896224448,"1"
-0.601557512215859,1.05311859969539,"2"
-1.47246855051121,-0.734347467870018,"1"
-0.253878881873128,-0.226362808965809,"1"
-0.659434581446387,-0.710965495207714,"2"
-0.418873152678627,-1.14074657656135,"2"
-1.33157470445222,1.11623057956142,"1"
-0.161527940922861,1.41190896224448,"1"
-1.16239454054976,-0.180483418988032,"1"
1.05255073499681,-1.19168321223018,"1"
0.338773888457806,2.3127320344644,"2"
0.143443518433054,-0.650439906184752,"1"
-0.823691038534658,-1.39013221312596,"2"
-1.58826251581845,0.359146994047699,"1"
1.32011201323539,1.22849264246401,"1"
1.49714438105844,0.356102849701549,"2"
-0.189159926571955,1.02460801633542,"1"
0.334704025671875,1.4491691293703,"1"
0.315130568909008,-0.173209287532186,"1"
0.0649967180993772,-0.50534097432128,"2"
1.15493003984402,0.0742930798767254,"1"
0.66159533057162,-1.466983563966,"2"
-2.88869014592994,0.436583872925293,"2"
0.160148774315284,0.0508594509699509,"1"
-0.436514564813774,-0.159151237841238,"2"
0.295068534885136,0.17000447011982,"1"
-0.758184334431775,1.04976500050877,"2"
0.378558407911431,-0.223523452778921,"1"
0.817042273666135,0.0397461908146258,"1"
-1.35227980733008,2.20965190748405,"2"
-0.909771795198706,-0.62213231713485,"2"
1.91479646013205,0.50779576992949,"2"
-0.84083373589647,-0.244960996684553,"2"
0.124651046009853,0.808546331874373,"1"
1.00130766764412,0.154894363002234,"2"
1.68021447931352,-0.776361987738656,"1"
0.44632638029015,-1.25228354144885,"2"
1.00130766764412,-0.10631491357471,"2"
-0.321086423028095,0.413194662595969,"2"
-1.20746553132302,2.20965190748405,"1"
-0.969496821483061,0.646920421045703,"2"
0.638706486817597,1.01624118576202,"2"
-1.20746553132302,-1.13243332153392,"1"
-1.81200288863804,-0.572404295140829,"1"
-0.000478536167520646,1.77355393581707,"2"
-0.0725549362671502,-0.0723954877587333,"1"
-0.25478371098649,-0.00147762866741082,"2"
0.345888061360931,2.3127320344644,"1"
-0.344619545208181,0.524022218697572,"2"
-0.84083373589647,-1.52959421207393,"2"
-0.758184334431775,1.30088864645057,"1"
-0.492371617912001,2.08213050961855,"1"
-0.435490199720279,-1.14074657656135,"2"
-0.161527940922861,1.41190896224448,"2"
-1.01563433100342,0.646920421045703,"2"
-0.348487796565981,-0.189882886283219,"2"
-1.81200288863804,-0.572404295140829,"1"
-0.25478371098649,-0.226362808965809,"1"
-0.195495475989607,1.41190896224448,"1"
0.338773888457806,0.908921092265583,"1"
0.791660332879147,0.0397461908146258,"1"
-1.48921466281974,-0.587863382197818,"1"
-0.925864598153448,-1.200177262395,"1"
-0.158467754375664,0.91748742930403,"2"
-0.506630558298935,0.460435540002541,"1"
