"X1","X2","group"
-4.40422555766734,0.490777323064345,"3"
-4.40422555766734,4.77991614118588,"3"
3.67989487083063,-7.64228631063246,"2"
-0.124174564641244,-0.529677370179931,"1"
-5.31785050752853,4.68972062022633,"3"
-5.19819067463003,4.68972062022633,"3"
0.703669738223371,0.0491186318536494,"1"
4.5236637420276,-6.34540191601747,"2"
2.40624925215233,-7.943896770047,"2"
3.27374448107022,-4.54293054893564,"2"
3.01013678320413,-5.1772658897662,"2"
0.992732582045456,-3.66039594351356,"2"
-4.87747816443325,3.65895252049305,"3"
5.35036155569248,-4.72336392289705,"2"
3.20262685689446,-3.75591648514401,"2"
2.85285539815091,-5.49833120132186,"2"
-5.25555005411511,4.68972062022633,"3"
-4.62909908862279,3.65895252049305,"3"
-1.67566810796712,0.0942871817656753,"1"
-4.6819475656256,4.32110803420004,"3"
3.35503692134581,-3.75281794164523,"2"
-7.10350900942244,4.17603039501905,"3"
-1.56532559188039,-1.39850136326943,"1"
-4.22457522556722,4.09741697123451,"3"
3.45380888609722,-5.47230085306123,"2"
4.01350073968203,-5.25014630834351,"2"
3.82637425344767,-4.14681344506386,"2"
0.196042802030906,1.05489827247038,"1"
0.0976871890291768,0.260921156523018,"1"
-4.16314729081084,2.82890603736981,"3"
2.53085274832749,-5.1772658897662,"2"
-0.466036210188709,-0.50262316677136,"1"
1.61945945218104,0.942104737902952,"1"
2.52263922175506,-5.71623592978639,"2"
-4.93226783554867,3.33267716906453,"3"
3.20262685689446,-3.75591648514401,"2"
1.67757085502912,0.942104737902952,"1"
3.70752066856163,-4.72336392289705,"2"
2.5988325806142,-5.49833120132186,"2"
0.0372691600772575,0.40980887711357,"1"
-4.93226783554867,4.32110803420004,"3"
2.15692798602114,-7.943896770047,"2"
1.82085159971259,-3.66039594351356,"2"
3.41711741648459,-4.53888399521206,"2"
-3.70403161989014,5.11567606259207,"3"
3.67989487083063,-5.87937851746172,"2"
-6.9288145696673,2.02751651728168,"3"
0.703669738223371,0.172614466838445,"1"
0.311028534567543,1.05489827247038,"1"
2.15692798602114,-4.74450918168837,"2"
-1.84929070259772,0.973098859982867,"1"
3.45380888609722,-3.75281794164523,"2"
1.18256406858579,-0.646528116884406,"1"
-0.156846525865839,-1.20894185246853,"1"
-5.88900664178262,3.28848076698778,"3"
2.85285539815091,-4.23796216779386,"2"
0.759332223924201,0.389960396507585,"1"
-0.464574044608996,0.959572661491846,"1"
-2.56917696172811,3.04716190126015,"3"
-0.766680846182047,-0.397942542478177,"1"
0.977674909904536,-0.693092431202036,"1"
-5.58055467151374,4.17603039501905,"3"
4.66007975223733,-5.87937851746172,"2"
-5.0199154308839,5.45988939647002,"3"
0.0372691600772575,-0.529677370179931,"1"
3.51776908607102,-4.53888399521206,"2"
0.302739426705179,0.389960396507585,"1"
-4.73683027102535,3.97178428706238,"3"
-3.70975564271418,1.95253287883375,"3"
-1.13368101199691,-0.230673878091557,"1"
5.31588043626195,-7.64228631063246,"2"
0.291887020537586,-0.810242556829819,"1"
3.45380888609722,-3.75281794164523,"2"
2.46774866524481,-6.78116010518209,"2"
3.34435877567031,-3.75281794164523,"2"
3.67989487083063,-7.64228631063246,"2"
1.44376649406184,0.499408192905963,"1"
-5.45530689335356,2.06762714555821,"3"
-5.25555005411511,3.5523792800463,"3"
5.35036155569248,-5.9242929445208,"2"
3.23937873178603,-0.792262484268557,"1"
3.27374448107022,-3.75281794164523,"2"
-0.638801469897835,-0.848885397694778,"1"
-1.09182497310253,-0.259415545103461,"1"
1.61945945218104,0.499408192905963,"1"
3.70752066856163,-4.70809915501078,"2"
3.51776908607102,-3.75281794164523,"2"
3.37371059987803,-4.75051611045243,"2"
3.34435877567031,-4.79569542769255,"2"
2.53085274832749,-5.49833120132186,"2"
-0.0146481497244119,0.40980887711357,"1"
3.34435877567031,-4.61844577517139,"2"
-1.56532559188039,0.0942871817656753,"1"
-7.10350900942244,4.64013816997747,"3"
2.85285539815091,-5.71623592978639,"2"
4.01350073968203,-4.72336392289705,"2"
1.76087524716081,0.499408192905963,"1"
4.66007975223733,-5.87937851746172,"2"
-5.0199154308839,5.45988939647002,"3"
0.703669738223371,1.00136172432847,"1"
1.76087524716081,0.942104737902952,"1"
0.893881816344493,-0.693092431202036,"1"
-1.56532559188039,-1.4936699865879,"1"
-4.6819475656256,3.64198738507176,"3"
2.65815244440683,-5.84867495539932,"2"
2.65815244440683,-6.44876963902108,"2"
2.96757319158526,-5.71623592978639,"2"
0.291887020537586,1.00136172432847,"1"
-3.94000951978865,4.75902969795211,"3"
2.53085274832749,-5.1772658897662,"2"
0.496418751659512,0.910675985940098,"1"
3.67989487083063,-5.76302459679033,"2"
-0.464574044608996,0.156553417946014,"1"
0.230670623578488,0.389960396507585,"1"
-4.62909908862279,3.64198738507176,"3"
-0.212603840307489,-0.529677370179931,"1"
3.37371059987803,-3.75281794164523,"2"
2.52263922175506,-5.49833120132186,"2"
-3.70975564271418,4.65871992054094,"3"
-5.56769777265449,4.64013816997747,"3"
2.52263922175506,-4.89248714283072,"2"
-5.0199154308839,3.97178428706238,"3"
-5.10277479936399,5.86273051937185,"3"
-5.45530689335356,4.17603039501905,"3"
3.45380888609722,-4.07277769489731,"2"
5.31588043626195,-4.14681344506386,"2"
-6.68309385554989,4.64013816997747,"3"
1.44376649406184,0.499408192905963,"1"
2.85285539815091,-5.04003912213711,"2"
-3.70975564271418,2.56410325125024,"3"
3.34435877567031,-5.47230085306123,"2"
-5.10685025632002,3.65895252049305,"3"
-6.68309385554989,2.02751651728168,"3"
3.45380888609722,-3.75281794164523,"2"
-1.56532559188039,-1.39850136326943,"1"
-0.766680846182047,-0.27220350624496,"1"
2.17082009577466,-4.74450918168837,"2"
3.51776908607102,-3.75281794164523,"2"
1.00162841562228,0.942104737902952,"1"
-5.25555005411511,3.5523792800463,"3"
3.53511128644231,-4.07277769489731,"2"
2.53085274832749,-4.89248714283072,"2"
2.15692798602114,-7.943896770047,"2"
-0.766680846182047,-0.259415545103461,"1"
5.35036155569248,-7.64228631063246,"2"
2.17082009577466,-3.64722234052798,"2"
-0.466036210188709,-0.230673878091557,"1"
-5.577021187915,4.64013816997747,"3"
-0.638801469897835,-0.230673878091557,"1"
3.37371059987803,-4.79569542769255,"2"
-4.62909908862279,3.16897546112006,"3"
-4.40422555766734,4.77991614118588,"3"
4.01350073968203,-4.14681344506386,"2"
2.96757319158526,-5.84867495539932,"2"
3.45380888609722,-4.07277769489731,"2"
3.51776908607102,-6.12285996011606,"2"
2.17082009577466,-4.74450918168837,"2"
-0.899707974738225,-0.230673878091557,"1"
0.465931442045598,0.172614466838445,"1"
-0.212603840307489,-1.20894185246853,"1"
0.992732582045456,0.499408192905963,"1"
-3.70403161989014,4.75902969795211,"3"
-0.899707974738225,-0.259415545103461,"1"
1.67757085502912,0.499408192905963,"1"
2.52263922175506,-5.71623592978639,"2"
-3.94000951978865,2.56410325125024,"3"
-0.297384061861136,0.959572661491846,"1"
3.67989487083063,-6.29774913212827,"2"
-4.87747816443325,3.71604061759393,"3"
3.59823779807262,-6.12285996011606,"2"
0.196042802030906,0.780899517213353,"1"
-4.62909908862279,3.64198738507176,"3"
-5.20555516389089,3.5523792800463,"3"
-5.58055467151374,4.17603039501905,"3"
-1.56532559188039,0.0942871817656753,"1"
-4.93226783554867,4.50447101381271,"3"
-0.469933180678256,0.673846928993832,"1"
1.10394460788602,-5.60725813924722,"2"
2.17082009577466,-4.74450918168837,"2"
3.74925563664935,-4.14681344506386,"2"
-6.68309385554989,4.17603039501905,"3"
-1.56532559188039,1.02908454903714,"1"
-0.297384061861136,-0.50262316677136,"1"
-0.879121080510364,-0.50262316677136,"1"
-7.10350900942244,2.06762714555821,"3"
5.01611230838902,-4.14681344506386,"2"
-5.58055467151374,4.17603039501905,"3"
3.82637425344767,-7.64228631063246,"2"
1.82850029094681,-7.14907906898739,"2"
3.20262685689446,-0.792262484268557,"1"
-0.879121080510364,-0.27220350624496,"1"
4.01350073968203,-5.9242929445208,"2"
3.41711741648459,-4.54293054893564,"2"
3.34435877567031,-3.75281794164523,"2"
-0.811829810039724,0.673846928993832,"1"
-5.19819067463003,4.68972062022633,"3"
-1.73874742737652,-1.39850136326943,"1"
2.75627412712141,-5.1772658897662,"2"
0.0976871890291768,-0.529677370179931,"1"
-0.879121080510364,0.959572661491846,"1"
0.703669738223371,1.05489827247038,"1"
2.02156019192004,-3.64722234052798,"2"
-0.124174564641244,-6.84408551705873,"2"
2.19081413624212,1.3137095016749,"1"
-1.13368101199691,0.156553417946014,"1"
2.5988325806142,-6.16276883913308,"2"
-3.99446976052465,1.95253287883375,"3"
-5.10277479936399,3.65895252049305,"3"
-5.10277479936399,3.33267716906453,"3"
-0.879121080510364,-0.397942542478177,"1"
2.52263922175506,-5.71623592978639,"2"
-5.10685025632002,3.33267716906453,"3"
-4.87117352063291,3.16897546112006,"3"
-0.124174564641244,-1.20894185246853,"1"
-5.0199154308839,3.97178428706238,"3"
3.16019085047955,-5.71623592978639,"2"
2.15692798602114,-7.943896770047,"2"
1.61945945218104,-7.14907906898739,"2"
0.496418751659512,0.389960396507585,"1"
-1.09182497310253,-0.230673878091557,"1"
2.17082009577466,0.162016924272132,"1"
2.85285539815091,-4.89248714283072,"2"
2.53085274832749,-5.1772658897662,"2"
3.16019085047955,-6.44876963902108,"2"
-0.469933180678256,-0.848885397694778,"1"
4.66007975223733,-4.72336392289705,"2"
-0.297384061861136,-0.848885397694778,"1"
0.767072283775132,0.172614466838445,"1"
-4.87747816443325,4.60908933899769,"3"
-1.37259540107948,-1.39850136326943,"1"
3.35503692134581,-4.07277769489731,"2"
5.35036155569248,-4.70809915501078,"2"
-4.22457522556722,2.82890603736981,"3"
3.27374448107022,-3.04036200289876,"2"
2.46774866524481,-5.55355869224413,"2"
-1.73874742737652,0.0942871817656753,"1"
-4.94755372508469,3.65895252049305,"3"
2.65815244440683,-4.89248714283072,"2"
-4.40422555766734,4.09741697123451,"3"
3.35503692134581,-4.79569542769255,"2"
-5.58055467151374,4.17603039501905,"3"
1.10644012378632,-3.66039594351356,"2"
3.45380888609722,-4.07277769489731,"2"
-4.6819475656256,3.65895252049305,"3"
1.61945945218104,-3.66039594351356,"2"
2.17082009577466,-6.78116010518209,"2"
3.27374448107022,-6.12285996011606,"2"
-1.09182497310253,-0.397942542478177,"1"
-0.469933180678256,-0.50262316677136,"1"
-3.26089800186966,2.00137264562549,"3"
