"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","y"
1.36616395201353,1.17940927538474,0.844074454211565,0.281592914780087,0.239936868654837,0.590292150242086,0.294400147513478,1.22678679187823,0.390348326249595,0.0321584986795787,8.79669197906164
-0.0965226977394896,-0.659712737008549,-0.378903086330876,-0.733346687472763,-1.4568350330054,-0.20511618140791,-0.909258333625632,-0.234344082802908,-0.453939483801386,-0.581343203365461,-5.16092114917925
0.074987881867101,1.18658505103568,0.364351008549488,0.559684728728862,1.08694284944568,0.0744724030478386,0.684585400887549,0.638233985843918,0.604376081892868,1.56969210470809,6.58467423371935
-1.42730404136972,-0.80312648190111,-0.973780963721661,-1.06803819954926,-0.961979058421787,-0.196584512253747,0.161188029918591,-0.546437391772914,-0.785212863792202,-1.99758593725804,-8.22436193066372
0.31447353563211,-0.353260975993536,1.81975794183509,-0.165662623175063,0.408007838604463,0.737786885363235,0.57854942949047,0.514358343079991,-1.11197604476342,-0.0963779109098049,2.91857172009305
-1.84374371199776,-1.66768064645195,-0.347400807971534,-0.72793349850607,-1.53637038169586,-1.7228416373959,-1.88882443748548,-1.63623429834158,-0.49371274922715,-0.310284330375989,-12.8151304629716
1.3607774281671,1.01968288733082,2.07088672978712,1.43969956657406,1.96318012395275,1.98713321893732,0.752485824135904,0.835289472667066,2.46578745597096,1.52169018310133,16.1175303487947
-2.50661935863475,-1.20782158881419,-0.310953633087583,-0.226260016124343,-1.28202581408314,-0.307182424049687,-1.56062882670055,-1.09445303617253,-0.441799918446789,-1.19297283990247,-10.1756432492773
-0.769379052408087,0.0778689308343365,-0.0771264975592748,-0.564658777035259,-0.153388790280605,-0.063841754080084,-0.776702988085919,0.278409219511673,-0.0801837761937661,-1.24114344377001,-2.49477865308914
0.18237237659671,0.394469159015396,-0.00999016302219904,0.479582919415206,0.362680677141989,0.958675526879317,0.843071349342075,0.801745163172901,1.05829476704696,-1.25145372248258,3.60075208552546
0.108189791579564,2.17072804238904,-0.309178524531958,0.0631646423789203,0.954989079438924,-0.237238316146316,0.270869602328464,1.0699534775427,0.0156759855698019,1.80287581918704,9.10039808357597
0.361881672996402,0.24659746422659,-0.375491326953426,-0.16302660813839,0.184084333442608,-1.08542327625916,-0.28943412933259,-1.88513849866805,-0.326617592941777,0.330785432497848,-1.9735321323506
-0.127884929455663,-1.35411926360145,-0.368885038563472,1.64123400388804,0.993370292259811,-0.656514827732546,0.471216153939226,-0.616951249133454,1.24726846290014,0.416818326653766,2.8107793758924
-1.2028110624722,-1.39218285873864,-0.871006911783928,0.646375005625743,-1.53550712173608,0.389154986945999,-1.56895163049605,-1.19944099397002,-1.02554083573444,-2.03365445267777,-9.36752430287577
-2.1705690918693,-1.96245869211732,-0.882784656141332,-1.35669060452459,-1.47534652662958,-0.850169890365753,-1.04850329552741,-1.31970805384119,-0.495320829804821,-0.767755662361619,-12.0823608455707
0.872518120098787,0.102716790316509,0.719054756932128,0.469220260610432,0.297854225501232,0.272695155859242,0.759117803668262,0.570364994579014,0.191507066288947,-0.499257859527996,3.55310484870463
-0.548438831818556,1.3986816905245,0.277853448733445,-0.801584884659231,0.676568061138369,-1.09804879259147,0.218537515683782,0.691249610864447,-0.828803500259676,-0.829065652163028,2.96304609887549
-0.230713229533301,0.462346558355796,-0.130753066668357,0.650381267147666,0.678390115660571,0.697579109451721,-0.0220645332637587,0.797061616486851,0.200100175852806,-0.767447959670721,3.1523678551203
1.31220331452191,1.88480542147546,2.54722803172134,1.75780976067416,1.67650896592277,1.09667527618116,1.74434437752544,0.399341157987447,0.791164973418103,0.932225803832667,14.538197851098
0.175149076903977,0.771085403094778,0.41222695320586,0.465520736109213,-0.141838188384799,0.491737553132406,-0.201637131682786,-0.106495735977376,-0.809304006786639,-0.192903192429489,2.3926475623254
-0.0441652349073043,0.697431640081425,0.917193290513521,1.06962898737433,1.08701275859448,0.167652102991246,-0.204390682762309,0.287353166829549,0.49389819454788,0.695540106158621,4.50117012476071
0.536677320655259,1.04819667791651,-0.203836168928348,0.951231269915726,0.0176139319746642,0.191257749417016,-0.352168394507619,-0.157693721628625,1.38523737781316,-0.358697289060948,5.50224645959381
0.898322091516695,0.842601079350932,1.50462314989334,1.51879794605762,1.7074016165334,2.35332528451307,1.47081578107784,1.31562522679132,1.4308632588107,0.40892953398152,14.3909768989601
-0.261294775774743,-0.504306487315444,-1.37134904980846,-0.094590592717305,-0.242947076977479,0.0825669842022958,-0.606595690992796,-0.73298879308428,-1.30855732263521,-1.68056425909086,-4.92646838565878
0.840692905887379,0.931510012633312,-0.295025853812855,1.48582862040748,0.683494716799549,0.529008828854313,0.768660360715904,1.12544073807782,-0.409396311956245,0.166138573619507,6.95474183470972
1.52155333754656,-0.16770365559492,1.11076898132097,0.38211961357387,1.10603504154127,1.54015827935865,1.09183371924278,0.193629112863903,0.691709043944852,0.202942192879509,7.08507451291755
1.46734119801152,-0.131808096413721,0.822563031592673,0.377594659202244,0.0742945804658382,0.649145818794496,0.432078267831705,0.507590954720303,0.429557510028244,1.64132654921555,5.87518779651927
-0.352673063691965,0.31330237990793,-0.213444466032585,0.429883754270748,-1.55523878244797,-0.397219614850472,-1.69886616932791,-0.97315382326339,-0.477366662652181,1.01359491790775,-4.13270399542757
-0.409467086099938,1.04644859405339,-0.201955305143487,1.00167618140867,-0.809549882856811,0.214646558951696,-0.773982366240436,-0.591618620719297,0.206091780627936,-1.56715295120131,-2.17044591422989
0.108189791579564,-1.53595160275799,-0.242853348444725,-0.853314327207589,-1.2612660176748,-1.27910625430572,-1.36430283658844,-1.44382251208905,-0.440306659126007,-0.727994553411602,-8.71146365618897
-0.205502045875113,-0.672081667282592,0.0465962082393412,-0.438515719998227,-0.871141030464668,-0.645573978492976,-0.545945797846069,-0.57148398445832,-0.346987534876728,-0.785296834299258,-4.33690596392228
1.08506691726704,2.09917680800856,1.01034497237225,0.543533080626188,1.65295107015963,0.633214032291277,0.827502969486074,-0.586838240273854,0.8216691049385,0.901029737336061,11.584074441809
-1.30515176247539,-0.256180585212022,0.995329627942222,-0.600603918304006,0.509946986840675,-0.651409986839777,-0.140544149661675,-1.04774531972658,-1.02437777795261,-1.57075442137439,-3.69825086151569
1.74901023179235,2.40172751715144,0.179135397748732,0.726390508131052,1.46647310061795,0.959030961643409,1.20311466835403,1.63421828794875,1.35121612724845,1.00439257369884,13.7765105658808
0.0721570731555951,-0.319531775348806,0.355617434240773,0.56616450727366,0.360289761809978,-0.0466704875093191,0.0286017909942009,0.463499619784104,-0.463065892797355,-0.353456796471975,2.03412979420677
0.276531174720466,-0.335557469691343,-0.883586717013303,-0.688946882586616,-0.38971680878516,-0.476264920665358,0.18755791739545,-0.23118908354026,-0.87934199910769,-0.376426351166715,-4.09045528644847
-0.355084210198054,-0.925439749941484,-1.24235213666603,-1.87703887330707,-1.96590637837018,-0.768084389085239,-0.722342562413222,-2.41011292904604,-0.135840793482365,-1.23739983738022,-11.078819383569
-2.50661935863475,-1.81852798153144,-1.93064923411411,-2.17950748083815,-1.56367337390587,-2.02312981317988,-2.05923954911375,-2.15691004748108,-2.08573132733382,-1.15695861724308,-18.7226685772664
-1.08906437625916,-1.98635683927253,-1.45130458995742,-0.246824428014067,-0.549201960277859,-1.02613354193752,-0.62358780413775,-0.633775792825955,-1.91568225176692,-1.566542216059,-8.90372560310657
0.909080559660198,0.805575290303385,0.668099116278044,1.48763117111939,0.306359574821023,0.207126596840204,1.58161623549709,1.62863236287094,1.55294103237602,1.21259424806212,10.4772504443135
-2.51793733116691,-0.814759825537674,-1.61117700447303,-0.755785986459914,-1.16432143279751,-2.19063955199949,-2.17112374247352,-1.70695588468973,-2.27816214562357,-0.556691428675353,-14.2809585112414
0.0599880971599729,0.655275928132149,0.586589131306754,0.768123473694133,0.986814476972908,-0.13311183535132,-0.184001969132575,-0.510703039801481,1.2132227128485,-0.490217591791491,3.89487349180905
-0.536432482279285,-0.678154103670833,-1.89133228674211,0.135058654683949,0.597195159672633,-0.570555720019577,-0.546541015089759,-0.713800911524391,-0.382970376249916,-0.483814864236133,-3.59725472648665
0.0900205139748586,-0.548133741738978,0.194817148153458,-0.426941656363546,-0.181237225664041,1.34571253932056,-0.451309005912008,-0.553870440152019,-0.660577706285616,-0.252348051889504,-0.353047098184825
-0.539397995648432,-0.73128635112148,-0.295891782666609,-1.08686934602018,-0.752635711624102,-1.06955651373063,-0.395046033024899,0.110294947483984,-0.161870538225756,0.146475235216192,-4.93676627562993
2.05495076863192,2.27588309143801,2.74874212114863,2.20891213714886,2.14437088668881,2.64607388018556,1.7567232261359,1.03706929561527,1.71256224279823,4.00195550554853,24.0191702454355
-0.409467086099938,-1.07211527243893,0.142467683790037,-0.0170639411126677,-0.41947688464155,-0.917055275917455,-0.613948750467601,-0.362018567192631,0.61425141116735,-0.534172379187957,-1.50172081744834
0.944177355628477,0.103571147386092,1.30353326566364,0.1746506643723,1.25959184913979,-0.0619592979562863,0.0191543415563543,1.93524530492902,-0.225963830414167,0.353443054817126,7.7713891147198
0.106244411851754,0.472163134154389,0.248628222443674,1.04604688810206,-0.640849819779441,1.08409070795629,0.741888938973742,0.771378171072155,0.816667067854309,0.131148721017608,5.88783461532806
0.550538537107663,-0.306490729267688,-0.0360363409174329,-1.33433288467843,-0.0271832008524439,0.669319801409751,0.603013705271274,0.41838010014678,-0.683419200583263,-0.125841866523965,0.984266107610149
